0.000000000000000000e+00,2.000000000000000111e-01,4.000000000000000222e-01,6.000000000000000888e-01,8.000000000000000444e-01,1.000000000000000000e+00,1.200000000000000178e+00,1.400000000000000133e+00,1.600000000000000089e+00,1.800000000000000044e+00,2.000000000000000000e+00,2.200000000000000178e+00,2.400000000000000355e+00,2.600000000000000089e+00,2.800000000000000266e+00,3.000000000000000000e+00,3.200000000000000178e+00,3.400000000000000355e+00,3.600000000000000089e+00,3.800000000000000266e+00,4.000000000000000000e+00,4.200000000000000178e+00,4.400000000000000355e+00,4.600000000000000533e+00,4.800000000000000711e+00,5.000000000000000000e+00,5.200000000000000178e+00,5.400000000000000355e+00,5.600000000000000533e+00,5.800000000000000711e+00,6.000000000000000000e+00,6.200000000000000178e+00,6.400000000000000355e+00,6.600000000000000533e+00,6.800000000000000711e+00,7.000000000000000000e+00
1.019964070261904387e+00,1.005039752529030883e+00,1.053465135888081550e+00,9.436162749679127826e-01,9.331372668408975946e-01,9.431756517828061570e-01,9.240453192348578870e-01,9.122003524768207416e-01,8.777895172861900353e-01,8.815009979308404686e-01,8.494076412640625406e-01,8.123983897228912454e-01,8.123432134675091509e-01,8.114235745374834829e-01,7.985918093604067458e-01,7.555455344182016031e-01,7.098197913459646236e-01,7.255469453934076940e-01,7.125270306962981914e-01,7.221947151226215666e-01,6.922254553954914069e-01,6.251961107551120556e-01,6.337517059322865798e-01,6.153372308668998425e-01,6.197382781111967498e-01,5.813230517606189363e-01,5.232132302396432788e-01,5.480727283612613077e-01,4.985862636565282502e-01,4.906408173597989197e-01,4.699066710667923474e-01,4.612209051852876329e-01,4.383583777402214054e-01,4.235217552125538631e-01,4.323987862631965551e-01,4.129512787477362390e-01
